04/04 12:29:00 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: edu.umich.eecs.tac.props.AdvertiserInfo@bc76a1c1
04/04 12:29:42 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=598.0, effectiveBid=598.0] CampaignAuctionReportEntry [actualBid=2317.0, effectiveBid=2317.0] CampaignAuctionReportEntry [actualBid=2491.0, effectiveBid=2491.0] CampaignAuctionReportEntry [actualBid=2730.0, effectiveBid=2730.0] CampaignAuctionReportEntry [actualBid=3191.0, effectiveBid=3191.0])
04/04 12:29:42 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:29:42 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:29:42 INFO OrOmerShelly.Coordinator|Day 4: Campaign opportunity - Campaign ID 20438464: day 6 to 15 [FEMALE, HIGH_INCOME], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:29:42 INFO OrOmerShelly.Coordinator|Day 4: Campaign total budget bid: 298.5524728732715
04/04 12:29:42 INFO OrOmerShelly.Coordinator|Day 4: Adjusting ucs bid: was 0.11562019437145211 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.164377588760496
04/04 12:29:42 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:29:42 INFO OrOmerShelly.Coordinator|Day 4 : Simulation Status Received
04/04 12:29:42 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:29:42 INFO OrOmerShelly.Coordinator|Day 4 ended. Starting next day
04/04 12:29:52 INFO OrOmerShelly.Coordinator|Day 5 :BankStatus[-0.583200]
04/04 12:29:52 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2377.0, effectiveBid=2377.0])
04/04 12:29:52 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:29:52 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:29:52 INFO OrOmerShelly.Coordinator|Day 5: Campaign opportunity - Campaign ID 21624023: day 7 to 9 [LOW_INCOME, YOUNG], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:29:52 INFO OrOmerShelly.Coordinator|Day 5: Campaign total budget bid: 3314.8505302961707
04/04 12:29:52 INFO OrOmerShelly.Coordinator|Day 5: Adjusting ucs bid: was 0.164377588760496 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14479866049195422
04/04 12:29:52 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:29:52 INFO OrOmerShelly.Coordinator|Day 5 : Simulation Status Received
04/04 12:29:52 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:29:52 INFO OrOmerShelly.Coordinator|Day 5 ended. Starting next day
04/04 12:30:02 INFO OrOmerShelly.Coordinator|Day 6 :BankStatus[-0.729000]
04/04 12:30:02 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2672.0, effectiveBid=2672.0] CampaignAuctionReportEntry [actualBid=3314.0, effectiveBid=3314.0])
04/04 12:30:02 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:02 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:02 INFO OrOmerShelly.Coordinator|Day 6: Campaign opportunity - Campaign ID 10086467: day 8 to 17 [LOW_INCOME, YOUNG], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:30:02 INFO OrOmerShelly.Coordinator|Day 6: Campaign total budget bid: 298.33654772665534
04/04 12:30:02 INFO OrOmerShelly.Coordinator|Day 6: Adjusting ucs bid: was 0.14479866049195422 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.15476855978878887
04/04 12:30:02 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:03 INFO OrOmerShelly.Coordinator|Day 6 : Simulation Status Received
04/04 12:30:03 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:30:03 INFO OrOmerShelly.Coordinator|Day 6 ended. Starting next day
04/04 12:30:12 INFO OrOmerShelly.Coordinator|Day 7 :BankStatus[-0.874800]
04/04 12:30:12 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:12 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:12 INFO OrOmerShelly.Coordinator|Day 7: Campaign opportunity - Campaign ID 2368193: day 9 to 13 [YOUNG, MALE], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:30:12 INFO OrOmerShelly.Coordinator|Day 7: Campaign total budget bid: 1001.3756273510156
04/04 12:30:12 INFO OrOmerShelly.Coordinator|Day 7: Adjusting ucs bid: was 0.15476855978878887 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.10007463457552218
04/04 12:30:12 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:13 INFO OrOmerShelly.Coordinator|Day 7 : Simulation Status Received
04/04 12:30:13 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:30:13 INFO OrOmerShelly.Coordinator|Day 7 ended. Starting next day
04/04 12:30:23 INFO OrOmerShelly.Coordinator|Day 8 :BankStatus[-1.020600]
04/04 12:30:23 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=3077.0, effectiveBid=2431.8546441361086])
04/04 12:30:23 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:23 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:23 INFO OrOmerShelly.Coordinator|Day 8: Campaign opportunity - Campaign ID 20082706: day 10 to 14 [FEMALE, LOW_INCOME], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:30:23 INFO OrOmerShelly.Coordinator|Day 8: Campaign total budget bid: 993.3376146873242
04/04 12:30:23 INFO OrOmerShelly.Coordinator|Day 8: Adjusting ucs bid: was 0.10007463457552218 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14227641820738704
04/04 12:30:23 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:23 INFO OrOmerShelly.Coordinator|Day 8 : Simulation Status Received
04/04 12:30:23 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:30:23 INFO OrOmerShelly.Coordinator|Day 8 ended. Starting next day
04/04 12:30:34 INFO OrOmerShelly.Coordinator|Day 9 :BankStatus[-1.166400]
04/04 12:30:34 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=3054.0, effectiveBid=2413.676985112667])
04/04 12:30:34 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:34 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:34 INFO OrOmerShelly.Coordinator|Day 9: Campaign opportunity - Campaign ID 13507630: day 11 to 20 [FEMALE, OLD], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:30:34 INFO OrOmerShelly.Coordinator|Day 9: Campaign total budget bid: 980.5086758996306
04/04 12:30:34 INFO OrOmerShelly.Coordinator|Day 9: Adjusting ucs bid: was 0.14227641820738704 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.12300078594078216
04/04 12:30:34 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:35 INFO OrOmerShelly.Coordinator|Day 9 : Simulation Status Received
04/04 12:30:35 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:30:35 INFO OrOmerShelly.Coordinator|Day 9 ended. Starting next day
04/04 12:30:44 INFO OrOmerShelly.Coordinator|Day 10 :BankStatus[-1.312200]
04/04 12:30:44 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2562.0, effectiveBid=2024.8331486112158])
04/04 12:30:44 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:44 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:44 INFO OrOmerShelly.Coordinator|Day 10: Campaign opportunity - Campaign ID 10330858: day 12 to 16 [LOW_INCOME, MALE], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:30:44 INFO OrOmerShelly.Coordinator|Day 10: Campaign total budget bid: 998.3059052273287
04/04 12:30:44 INFO OrOmerShelly.Coordinator|Day 10: Adjusting ucs bid: was 0.12300078594078216 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.12397513896305129
04/04 12:30:44 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:44 INFO OrOmerShelly.Coordinator|Day 10 : Simulation Status Received
04/04 12:30:44 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:30:44 INFO OrOmerShelly.Coordinator|Day 10 ended. Starting next day
04/04 12:30:55 INFO OrOmerShelly.Coordinator|Day 11 :BankStatus[-1.458000]
04/04 12:30:55 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=3145.0, effectiveBid=2886.5682688483857])
04/04 12:30:55 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:55 INFO OrOmerShelly.Coordinator|Day 11: Campaign opportunity - Campaign ID 32984717: day 13 to 15 [HIGH_INCOME, OLD], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:30:55 INFO OrOmerShelly.Coordinator|Day 11: Campaign total budget bid: 3310.59389939218
04/04 12:30:55 INFO OrOmerShelly.Coordinator|Day 11: Adjusting ucs bid: was 0.12397513896305129 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.17625583938670078
04/04 12:30:55 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:30:56 INFO OrOmerShelly.Coordinator|Day 11 : Simulation Status Received
04/04 12:30:56 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:30:56 INFO OrOmerShelly.Coordinator|Day 11 ended. Starting next day
04/04 12:31:04 INFO OrOmerShelly.Coordinator|Day 12 :BankStatus[-1.603800]
04/04 12:31:04 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2596.0, effectiveBid=2382.680834954025])
04/04 12:31:04 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:04 INFO OrOmerShelly.Coordinator|Day 12: Campaign opportunity - Campaign ID 30524916: day 14 to 18 [HIGH_INCOME, MALE], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:31:04 INFO OrOmerShelly.Coordinator|Day 12: Campaign total budget bid: 2026.8610276566624
04/04 12:31:04 INFO OrOmerShelly.Coordinator|Day 12: Adjusting ucs bid: was 0.17625583938670078 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.13593680071746256
04/04 12:31:04 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:04 INFO OrOmerShelly.Coordinator|Day 12 : Simulation Status Received
04/04 12:31:04 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:31:04 INFO OrOmerShelly.Coordinator|Day 12 ended. Starting next day
04/04 12:31:16 INFO OrOmerShelly.Coordinator|Day 13 :BankStatus[-1.749600]
04/04 12:31:16 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2618.0, effectiveBid=2402.873045419737])
04/04 12:31:16 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:16 INFO OrOmerShelly.Coordinator|Day 13: Campaign opportunity - Campaign ID 11148709: day 15 to 24 [LOW_INCOME, MALE], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:31:16 INFO OrOmerShelly.Coordinator|Day 13: Campaign total budget bid: 299.4917715681986
04/04 12:31:16 INFO OrOmerShelly.Coordinator|Day 13: Adjusting ucs bid: was 0.13593680071746256 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.13154493264165545
04/04 12:31:16 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:17 INFO OrOmerShelly.Coordinator|Day 13 : Simulation Status Received
04/04 12:31:17 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:31:17 INFO OrOmerShelly.Coordinator|Day 13 ended. Starting next day
04/04 12:31:23 INFO OrOmerShelly.Coordinator|Day 14 :BankStatus[-1.895400]
04/04 12:31:23 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2830.0, effectiveBid=2597.4525280893263])
04/04 12:31:23 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:23 INFO OrOmerShelly.Coordinator|Day 14: Campaign opportunity - Campaign ID 33267854: day 16 to 20 [LOW_INCOME, YOUNG], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:31:23 INFO OrOmerShelly.Coordinator|Day 14: Campaign total budget bid: 994.4551590888511
04/04 12:31:23 INFO OrOmerShelly.Coordinator|Day 14: Adjusting ucs bid: was 0.13154493264165545 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1578832525747153
04/04 12:31:23 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:23 INFO OrOmerShelly.Coordinator|Day 14 : Simulation Status Received
04/04 12:31:23 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:31:23 INFO OrOmerShelly.Coordinator|Day 14 ended. Starting next day
04/04 12:31:34 INFO OrOmerShelly.Coordinator|Day 15 :BankStatus[-2.041200]
04/04 12:31:34 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2095.0, effectiveBid=2031.2757196197697])
04/04 12:31:34 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:34 INFO OrOmerShelly.Coordinator|Day 15: Campaign opportunity - Campaign ID 4264640: day 17 to 19 [LOW_INCOME, YOUNG], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:31:34 INFO OrOmerShelly.Coordinator|Day 15: Campaign total budget bid: 1657.4252651480854
04/04 12:31:34 INFO OrOmerShelly.Coordinator|Day 15: Adjusting ucs bid: was 0.1578832525747153 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.19753154007121648
04/04 12:31:34 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:35 INFO OrOmerShelly.Coordinator|Day 15 : Simulation Status Received
04/04 12:31:35 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:31:35 INFO OrOmerShelly.Coordinator|Day 15 ended. Starting next day
04/04 12:31:43 INFO OrOmerShelly.Coordinator|Day 16 :BankStatus[-2.187000]
04/04 12:31:43 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:43 INFO OrOmerShelly.Coordinator|Day 16: Campaign opportunity - Campaign ID 22835530: day 18 to 27 [HIGH_INCOME, OLD], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:31:43 INFO OrOmerShelly.Coordinator|Day 16: Campaign total budget bid: 297.9534509452962
04/04 12:31:43 INFO OrOmerShelly.Coordinator|Day 16: Adjusting ucs bid: was 0.19753154007121648 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.183555358087742
04/04 12:31:43 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:43 INFO OrOmerShelly.Coordinator|Day 16 : Simulation Status Received
04/04 12:31:43 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:31:43 INFO OrOmerShelly.Coordinator|Day 16 ended. Starting next day
04/04 12:31:54 INFO OrOmerShelly.Coordinator|Day 17 :BankStatus[-2.332800]
04/04 12:31:54 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:54 INFO OrOmerShelly.Coordinator|Day 17: Campaign opportunity - Campaign ID 12263083: day 19 to 28 [OLD, MALE], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:31:54 INFO OrOmerShelly.Coordinator|Day 17: Campaign total budget bid: 303.0859662681307
04/04 12:31:54 INFO OrOmerShelly.Coordinator|Day 17: Adjusting ucs bid: was 0.183555358087742 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.10019196678131195
04/04 12:31:54 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:31:54 INFO OrOmerShelly.Coordinator|Day 17 : Simulation Status Received
04/04 12:31:54 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:31:54 INFO OrOmerShelly.Coordinator|Day 17 ended. Starting next day
04/04 12:32:03 INFO OrOmerShelly.Coordinator|Day 18 :BankStatus[-2.478600]
04/04 12:32:03 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:32:03 INFO OrOmerShelly.Coordinator|Day 18: Campaign opportunity - Campaign ID 5472470: day 20 to 29 [OLD, MALE], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:32:03 INFO OrOmerShelly.Coordinator|Day 18: Campaign total budget bid: 505.1432771135511
04/04 12:32:03 INFO OrOmerShelly.Coordinator|Day 18: Adjusting ucs bid: was 0.10019196678131195 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1424432297680882
04/04 12:32:03 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:32:04 INFO OrOmerShelly.Coordinator|Day 18 : Simulation Status Received
04/04 12:32:04 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:32:04 INFO OrOmerShelly.Coordinator|Day 18 ended. Starting next day
04/04 12:32:13 INFO OrOmerShelly.Coordinator|Day 19 :BankStatus[-2.624400]
04/04 12:32:13 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:32:13 INFO OrOmerShelly.Coordinator|Day 19: Campaign opportunity - Campaign ID 2967130: day 21 to 25 [HIGH_INCOME, MALE], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:32:13 INFO OrOmerShelly.Coordinator|Day 19: Campaign total budget bid: 2026.8610276566624
04/04 12:32:13 INFO OrOmerShelly.Coordinator|Day 19: Adjusting ucs bid: was 0.1424432297680882 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.17569289592818357
04/04 12:32:13 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:32:13 INFO OrOmerShelly.Coordinator|Day 19 : Simulation Status Received
04/04 12:32:13 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:32:13 INFO OrOmerShelly.Coordinator|Day 19 ended. Starting next day
04/04 12:32:23 INFO OrOmerShelly.Coordinator|Day 20 :BankStatus[-2.770200]
04/04 12:32:23 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:32:23 INFO OrOmerShelly.Coordinator|Day 20: Campaign opportunity - Campaign ID 3242770: day 22 to 24 [FEMALE, LOW_INCOME], reach: 6250 coefs: (v=2.0, m=1.5)
