04/04 12:40:00 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: edu.umich.eecs.tac.props.AdvertiserInfo@bc76a1c1
04/04 12:40:19 INFO OrOmerShelly.Coordinator|(publisher: bestbuy popularity: 7040 video: 3894 text: 3147)
04/04 12:40:19 INFO OrOmerShelly.Coordinator|(publisher: wallmart popularity: 14337 video: 7427 text: 6911)
04/04 12:40:19 INFO OrOmerShelly.Coordinator|Day 1 : Simulation Status Received
04/04 12:40:19 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:40:19 INFO OrOmerShelly.Coordinator|Day 1 ended. Starting next day
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2 :BankStatus[-0.145800]
04/04 12:40:29 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2215.0, effectiveBid=2215.0] CampaignAuctionReportEntry [actualBid=2501.0, effectiveBid=2501.0] CampaignAuctionReportEntry [actualBid=2710.0, effectiveBid=2710.0] CampaignAuctionReportEntry [actualBid=2853.0, effectiveBid=2853.0] CampaignAuctionReportEntry [actualBid=3132.0, effectiveBid=3132.0] CampaignAuctionReportEntry [actualBid=3170.0, effectiveBid=3170.0] CampaignAuctionReportEntry [actualBid=3188.0, effectiveBid=3188.0])
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2: Updating campaign 29303802 stats: 0.0 tgtImps 0.0 nonTgtImps. Cost of imps is 0.0
04/04 12:40:29 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2: Campaign opportunity - Campaign ID 4424329: day 4 to 6 [FEMALE, HIGH_INCOME], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2: Campaign total budget bid: 1658.6248492959528
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2: Adjusting ucs bid: was 0.13887147670763664 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1882978310395723
04/04 12:40:29 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2 : Simulation Status Received
04/04 12:40:29 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:40:29 INFO OrOmerShelly.Coordinator|Day 2 ended. Starting next day
04/04 12:40:35 INFO OrOmerShelly.Coordinator|Day 3 :BankStatus[-0.291600]
04/04 12:40:35 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=1658.0, effectiveBid=1658.0] CampaignAuctionReportEntry [actualBid=2521.0, effectiveBid=2521.0] CampaignAuctionReportEntry [actualBid=2648.0, effectiveBid=2648.0] CampaignAuctionReportEntry [actualBid=2683.0, effectiveBid=2683.0] CampaignAuctionReportEntry [actualBid=2685.0, effectiveBid=2685.0] CampaignAuctionReportEntry [actualBid=2818.0, effectiveBid=2818.0])
04/04 12:40:35 INFO OrOmerShelly.Coordinator|Day 3: Updating campaign 29303802 stats: 0.0 tgtImps 0.0 nonTgtImps. Cost of imps is 0.0
04/04 12:40:35 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:35 INFO OrOmerShelly.Coordinator|Day 3: Campaign opportunity - Campaign ID 31132189: day 5 to 7 [FEMALE, HIGH_INCOME], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:40:35 INFO OrOmerShelly.Coordinator|Day 3: Campaign total budget bid: 1658.6248492959528
04/04 12:40:35 INFO OrOmerShelly.Coordinator|Day 3: Adjusting ucs bid: was 0.1882978310395723 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.10285963419135458
04/04 12:40:35 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:36 INFO OrOmerShelly.Coordinator|Day 3 : Simulation Status Received
04/04 12:40:36 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:40:36 INFO OrOmerShelly.Coordinator|Day 3 ended. Starting next day
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4 :BankStatus[-0.437400]
04/04 12:40:45 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=1658.0, effectiveBid=1658.0] CampaignAuctionReportEntry [actualBid=2003.0, effectiveBid=2003.0] CampaignAuctionReportEntry [actualBid=2154.0, effectiveBid=2154.0] CampaignAuctionReportEntry [actualBid=2515.0, effectiveBid=2515.0] CampaignAuctionReportEntry [actualBid=2537.0, effectiveBid=2537.0] CampaignAuctionReportEntry [actualBid=3228.0, effectiveBid=3228.0])
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4: Updating campaign 29303802 stats: 0.0 tgtImps 0.0 nonTgtImps. Cost of imps is 0.0
04/04 12:40:45 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4: Campaign opportunity - Campaign ID 17820789: day 6 to 10 [HIGH_INCOME, YOUNG], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4: Campaign total budget bid: 2031.0192022133663
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4: Adjusting ucs bid: was 0.10285963419135458 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14623586079471476
04/04 12:40:45 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4 : Simulation Status Received
04/04 12:40:45 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:40:45 INFO OrOmerShelly.Coordinator|Day 4 ended. Starting next day
04/04 12:40:56 INFO OrOmerShelly.Coordinator|Day 5 :BankStatus[-0.583200]
04/04 12:40:56 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2031.0, effectiveBid=2031.0] CampaignAuctionReportEntry [actualBid=2430.0, effectiveBid=2430.0] CampaignAuctionReportEntry [actualBid=2435.0, effectiveBid=2435.0])
04/04 12:40:56 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:56 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:56 INFO OrOmerShelly.Coordinator|Day 5: Campaign opportunity - Campaign ID 20347994: day 7 to 16 [LOW_INCOME, MALE], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:40:56 INFO OrOmerShelly.Coordinator|Day 5: Campaign total budget bid: 299.4917715681986
04/04 12:40:56 INFO OrOmerShelly.Coordinator|Day 5: Adjusting ucs bid: was 0.14623586079471476 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14736542839054328
04/04 12:40:56 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:40:57 INFO OrOmerShelly.Coordinator|Day 5 : Simulation Status Received
04/04 12:40:57 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:40:57 INFO OrOmerShelly.Coordinator|Day 5 ended. Starting next day
04/04 12:41:05 INFO OrOmerShelly.Coordinator|Day 6 :BankStatus[-0.729000]
04/04 12:41:05 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2186.0, effectiveBid=2186.0] CampaignAuctionReportEntry [actualBid=2628.0, effectiveBid=2628.0])
04/04 12:41:05 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:05 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:05 INFO OrOmerShelly.Coordinator|Day 6: Campaign opportunity - Campaign ID 22494080: day 8 to 17 [FEMALE, OLD], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:41:05 INFO OrOmerShelly.Coordinator|Day 6: Campaign total budget bid: 490.2543379498153
04/04 12:41:05 INFO OrOmerShelly.Coordinator|Day 6: Adjusting ucs bid: was 0.14736542839054328 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14032566092026671
04/04 12:41:05 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:05 INFO OrOmerShelly.Coordinator|Day 6 : Simulation Status Received
04/04 12:41:05 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:41:05 INFO OrOmerShelly.Coordinator|Day 6 ended. Starting next day
04/04 12:41:16 INFO OrOmerShelly.Coordinator|Day 7 :BankStatus[-0.874800]
04/04 12:41:16 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2392.0, effectiveBid=2398.202663859229] CampaignAuctionReportEntry [actualBid=2400.0, effectiveBid=2401.0941389957466])
04/04 12:41:16 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:16 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:16 INFO OrOmerShelly.Coordinator|Day 7: Campaign opportunity - Campaign ID 27674808: day 9 to 11 [HIGH_INCOME, YOUNG], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:41:16 INFO OrOmerShelly.Coordinator|Day 7: Campaign total budget bid: 1015.5096011066831
04/04 12:41:16 INFO OrOmerShelly.Coordinator|Day 7: Adjusting ucs bid: was 0.14032566092026671 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.17144889095858235
04/04 12:41:16 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:17 INFO OrOmerShelly.Coordinator|Day 7 : Simulation Status Received
04/04 12:41:17 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:41:17 INFO OrOmerShelly.Coordinator|Day 7 ended. Starting next day
04/04 12:41:26 INFO OrOmerShelly.Coordinator|Day 8 :BankStatus[-1.020600]
04/04 12:41:26 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2140.0, effectiveBid=2145.5492059610156] CampaignAuctionReportEntry [actualBid=3245.0, effectiveBid=3246.479367100499])
04/04 12:41:26 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:26 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:26 INFO OrOmerShelly.Coordinator|Day 8: Campaign opportunity - Campaign ID 18804033: day 10 to 14 [LOW_INCOME, MALE], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:41:26 INFO OrOmerShelly.Coordinator|Day 8: Campaign total budget bid: 998.3059052273287
04/04 12:41:26 INFO OrOmerShelly.Coordinator|Day 8: Adjusting ucs bid: was 0.17144889095858235 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1085261764359492
04/04 12:41:26 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:26 INFO OrOmerShelly.Coordinator|Day 8 : Simulation Status Received
04/04 12:41:26 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:41:26 INFO OrOmerShelly.Coordinator|Day 8 ended. Starting next day
04/04 12:41:37 INFO OrOmerShelly.Coordinator|Day 9 :BankStatus[-1.166400]
04/04 12:41:37 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2375.0, effectiveBid=2381.1585813819684] CampaignAuctionReportEntry [actualBid=2583.0, effectiveBid=2584.1775670941724])
04/04 12:41:37 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:37 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:37 INFO OrOmerShelly.Coordinator|Day 9: Campaign opportunity - Campaign ID 6704787: day 11 to 20 [HIGH_INCOME, MALE], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:41:37 INFO OrOmerShelly.Coordinator|Day 9: Campaign total budget bid: 304.02915414849934
04/04 12:41:37 INFO OrOmerShelly.Coordinator|Day 9: Adjusting ucs bid: was 0.1085261764359492 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.10638305000222131
04/04 12:41:37 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:37 INFO OrOmerShelly.Coordinator|Day 9 : Simulation Status Received
04/04 12:41:37 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:41:37 INFO OrOmerShelly.Coordinator|Day 9 ended. Starting next day
04/04 12:41:46 INFO OrOmerShelly.Coordinator|Day 10 :BankStatus[-1.312200]
04/04 12:41:46 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2518.0, effectiveBid=2524.529392808335] CampaignAuctionReportEntry [actualBid=3203.0, effectiveBid=3204.4602196680735])
04/04 12:41:46 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:46 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:46 INFO OrOmerShelly.Coordinator|Day 10: Campaign opportunity - Campaign ID 22554380: day 12 to 14 [HIGH_INCOME, OLD], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:41:46 INFO OrOmerShelly.Coordinator|Day 10: Campaign total budget bid: 993.178169817654
04/04 12:41:46 INFO OrOmerShelly.Coordinator|Day 10: Adjusting ucs bid: was 0.10638305000222131 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14953417355525528
04/04 12:41:46 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:47 INFO OrOmerShelly.Coordinator|Day 10 : Simulation Status Received
04/04 12:41:47 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:41:47 INFO OrOmerShelly.Coordinator|Day 10 ended. Starting next day
04/04 12:41:57 INFO OrOmerShelly.Coordinator|Day 11 :BankStatus[-1.458000]
04/04 12:41:57 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2414.0, effectiveBid=2415.1005214732218] CampaignAuctionReportEntry [actualBid=2540.0, effectiveBid=2546.5864407200843])
04/04 12:41:57 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:57 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:57 INFO OrOmerShelly.Coordinator|Day 11: Campaign opportunity - Campaign ID 14205366: day 13 to 17 [FEMALE, HIGH_INCOME], reach: 12500 coefs: (v=2.0, m=1.5)
04/04 12:41:57 INFO OrOmerShelly.Coordinator|Day 11: Campaign total budget bid: 1990.3498191551432
04/04 12:41:57 INFO OrOmerShelly.Coordinator|Day 11: Adjusting ucs bid: was 0.14953417355525528 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.12917185675692455
04/04 12:41:57 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:41:57 INFO OrOmerShelly.Coordinator|Day 11 : Simulation Status Received
04/04 12:41:57 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:41:57 INFO OrOmerShelly.Coordinator|Day 11 ended. Starting next day
04/04 12:42:08 INFO OrOmerShelly.Coordinator|Day 12 :BankStatus[-1.603800]
04/04 12:42:08 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2291.0, effectiveBid=2296.940762082564] CampaignAuctionReportEntry [actualBid=2856.0, effectiveBid=2857.3020254049384])
04/04 12:42:08 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:08 INFO OrOmerShelly.Coordinator|Day 12: Campaign opportunity - Campaign ID 13979122: day 14 to 23 [FEMALE, HIGH_INCOME], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:42:08 INFO OrOmerShelly.Coordinator|Day 12: Campaign total budget bid: 298.5524728732715
04/04 12:42:08 INFO OrOmerShelly.Coordinator|Day 12: Adjusting ucs bid: was 0.12917185675692455 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.14738707210395308
04/04 12:42:08 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:08 INFO OrOmerShelly.Coordinator|Day 12 : Simulation Status Received
04/04 12:42:08 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:42:08 INFO OrOmerShelly.Coordinator|Day 12 ended. Starting next day
04/04 12:42:18 INFO OrOmerShelly.Coordinator|Day 13 :BankStatus[-1.749600]
04/04 12:42:18 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2034.0, effectiveBid=2042.8189436016564])
04/04 12:42:18 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:18 INFO OrOmerShelly.Coordinator|Day 13: Campaign opportunity - Campaign ID 31624345: day 15 to 24 [LOW_INCOME, OLD], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:42:18 INFO OrOmerShelly.Coordinator|Day 13: Campaign total budget bid: 299.1539080277109
04/04 12:42:18 INFO OrOmerShelly.Coordinator|Day 13: Adjusting ucs bid: was 0.14738707210395308 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.15748950733400044
04/04 12:42:18 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:19 INFO OrOmerShelly.Coordinator|Day 13 : Simulation Status Received
04/04 12:42:19 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:42:19 INFO OrOmerShelly.Coordinator|Day 13 ended. Starting next day
04/04 12:42:31 INFO OrOmerShelly.Coordinator|Day 14 :BankStatus[-1.895400]
04/04 12:42:31 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2187.0, effectiveBid=2196.482315465498] CampaignAuctionReportEntry [actualBid=2228.0, effectiveBid=1700.7916388509157])
04/04 12:42:31 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:31 INFO OrOmerShelly.Coordinator|Day 14: Campaign opportunity - Campaign ID 29573024: day 16 to 18 [YOUNG, MALE], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:42:31 INFO OrOmerShelly.Coordinator|Day 14: Campaign total budget bid: 1001.3756273510156
04/04 12:42:31 INFO OrOmerShelly.Coordinator|Day 14: Adjusting ucs bid: was 0.15748950733400044 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1380768167163197
04/04 12:42:37 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:37 INFO OrOmerShelly.Coordinator|Day 14 : Simulation Status Received
04/04 12:42:37 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:42:37 INFO OrOmerShelly.Coordinator|Day 14 ended. Starting next day
04/04 12:42:38 INFO OrOmerShelly.Coordinator|Day 15 :BankStatus[-2.041200]
04/04 12:42:38 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:38 INFO OrOmerShelly.Coordinator|Day 15: Campaign opportunity - Campaign ID 30950508: day 17 to 19 [YOUNG, MALE], reach: 6250 coefs: (v=2.0, m=1.5)
04/04 12:42:38 INFO OrOmerShelly.Coordinator|Day 15: Campaign total budget bid: 1668.9593789183596
04/04 12:42:38 INFO OrOmerShelly.Coordinator|Day 15: Adjusting ucs bid: was 0.1380768167163197 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.11629782924115951
04/04 12:42:38 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:38 INFO OrOmerShelly.Coordinator|Day 15 : Simulation Status Received
04/04 12:42:38 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:42:38 INFO OrOmerShelly.Coordinator|Day 15 ended. Starting next day
04/04 12:42:47 INFO OrOmerShelly.Coordinator|Day 16 :BankStatus[-2.187000]
04/04 12:42:47 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2251.0, effectiveBid=904.3039217398876])
04/04 12:42:47 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:47 INFO OrOmerShelly.Coordinator|Day 16: Campaign opportunity - Campaign ID 26699788: day 18 to 22 [HIGH_INCOME, YOUNG], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:42:47 INFO OrOmerShelly.Coordinator|Day 16: Campaign total budget bid: 609.3057606640099
04/04 12:42:47 INFO OrOmerShelly.Coordinator|Day 16: Adjusting ucs bid: was 0.11629782924115951 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1626712742318394
04/04 12:42:47 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:47 INFO OrOmerShelly.Coordinator|Day 16 : Simulation Status Received
04/04 12:42:47 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:42:47 INFO OrOmerShelly.Coordinator|Day 16 ended. Starting next day
04/04 12:42:58 INFO OrOmerShelly.Coordinator|Day 17 :BankStatus[-2.332800]
04/04 12:42:58 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:58 INFO OrOmerShelly.Coordinator|Day 17: Campaign opportunity - Campaign ID 24911584: day 19 to 21 [FEMALE, HIGH_INCOME], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:42:58 INFO OrOmerShelly.Coordinator|Day 17: Campaign total budget bid: 995.1749095775716
04/04 12:42:58 INFO OrOmerShelly.Coordinator|Day 17: Adjusting ucs bid: was 0.1626712742318394 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.17256035265595668
04/04 12:42:58 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:42:59 INFO OrOmerShelly.Coordinator|Day 17 : Simulation Status Received
04/04 12:42:59 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:42:59 INFO OrOmerShelly.Coordinator|Day 17 ended. Starting next day
04/04 12:43:05 INFO OrOmerShelly.Coordinator|Day 18 :BankStatus[-2.478600]
04/04 12:43:05 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2793.0, effectiveBid=2125.8908703903744])
04/04 12:43:05 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:43:05 INFO OrOmerShelly.Coordinator|Day 18: Campaign opportunity - Campaign ID 20905726: day 20 to 22 [YOUNG, MALE], reach: 3750 coefs: (v=2.0, m=1.5)
04/04 12:43:05 INFO OrOmerShelly.Coordinator|Day 18: Campaign total budget bid: 1001.3756273510156
04/04 12:43:05 INFO OrOmerShelly.Coordinator|Day 18: Adjusting ucs bid: was 0.17256035265595668 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.13244943013603389
04/04 12:43:05 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
04/04 12:43:05 INFO OrOmerShelly.Coordinator|Day 18 : Simulation Status Received
04/04 12:43:05 WARNING OrOmerShelly.Coordinator|BidBundle is null!
04/04 12:43:05 INFO OrOmerShelly.Coordinator|Day 18 ended. Starting next day
04/04 12:43:17 INFO OrOmerShelly.Coordinator|Day 19 :BankStatus[-2.624400]
